sheet_name,voce_code,intro_description,component_order,component_type,description,unit_measure,quantity,unit_price,total_price
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,12,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,13,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,14,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,15,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,16,materiale,190287 - Kimitech WALLMESH MR-HD,Kg o m / mq,1.100000,18.300000,20.130000
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,17,materiale,190288 - Kimitech WALLMESH CORNER-HD,Kg o m / mq,0.250000,18.870000,4.717500
Rinforzo sistemi compositi,RinStr_vc_15.b.3 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,18,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,1,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,2,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,3,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,4,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,5,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,6,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,7,lavorazione,3 - Realizzazione dei perfori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,8,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,9,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,10,lavorazione,4 - Posa dei connettori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,11,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,12,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,13,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,14,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,15,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.b.4 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,16,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,1,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,2,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,3,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,4,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,5,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,6,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,7,lavorazione,3 - Realizzazione dei perfori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,8,manodopera,Op. Qualificato,h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,9,manodopera,Op. Specializzato,h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,10,lavorazione,4 - Posa dei connettori,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,11,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,12,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,13,lavorazione,5 - Applicazione del secondo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,14,manodopera,Op. Qualificato,h / mq,0.100000,27.080000,2.708000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,15,manodopera,Op. Specializzato,h / mq,0.100000,29.220000,2.922000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,16,materiale,190289 - Kimitech WALLMESH HR-HD,Kg o m / mq,1.100000,39.000000,42.900000
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,17,materiale,190288 - Kimitech WALLMESH CORNER-HD,Kg o m / mq,0.250000,18.870000,4.717500
Rinforzo sistemi compositi,RinStr_vc_15.d.1 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_SINGOLA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,18,noli e trasporti,Nolo attrezzature elettriche (trapano elettrico e intonacatrice),h / mq,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,1,lavorazione,1 - Applicazione primo strato di malta,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,2,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,3,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,4,lavorazione,2 - Posa in opera della rete,,,,
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,5,manodopera,Op. Qualificato,h / mq,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,6,manodopera,Op. Specializzato,h / mq,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_15.d.2 - Rinforzo strutturale con sistemi CRM costituiti da rete in fibra di vetro A.R. e malta a base di calce idraulica naturale_DOPPIA FACCIA,E' compreso quanto occorre per dare il lavoro finito. Sono esclusi: preparazione e pulizia del supporto,7,lavorazione,3 - Realizzazione dei perfori,,,,
